deviceTime_utc,deviceTime_local,deviceTime_unix,temperature,pressure,humidity,error_flag
2019-02-02 15:42:48+00:00,2019-02-02 07:42:48-08:00,1549122168,28.0,998.48,36.72
2019-02-02 15:47:48+00:00,2019-02-02 07:47:48-08:00,1549122468,28.33,998.57,36.23
2019-02-02 15:52:48+00:00,2019-02-02 07:52:48-08:00,1549122768,28.64,998.68,35.8
2019-02-02 15:57:48+00:00,2019-02-02 07:57:48-08:00,1549123068,28.99,998.76,35.33
2019-02-02 16:02:48+00:00,2019-02-02 08:02:48-08:00,1549123368,28.98,998.83,35.21
2019-02-02 16:07:48+00:00,2019-02-02 08:07:48-08:00,1549123668,28.75,998.87,35.37
2019-02-02 16:12:48+00:00,2019-02-02 08:12:48-08:00,1549123968,28.39,998.87,35.83
2019-02-02 16:17:48+00:00,2019-02-02 08:17:48-08:00,1549124268,27.98,998.86,36.41
2019-02-02 16:22:48+00:00,2019-02-02 08:22:48-08:00,1549124568,27.75,998.85,36.68
2019-02-02 16:27:48+00:00,2019-02-02 08:27:48-08:00,1549124868,27.56,998.93,36.91
2019-02-02 16:27:54+00:00,2019-02-02 08:27:54-08:00,1549124874,27.56,998.93,36.91
2019-02-02 16:32:48+00:00,2019-02-02 08:32:48-08:00,1549125168,27.29,999.03,37.33
2019-02-02 16:37:48+00:00,2019-02-02 08:37:48-08:00,1549125468,27.39,999.07,37.16
2019-02-02 16:42:48+00:00,2019-02-02 08:42:48-08:00,1549125768,27.63,999.13,36.85
2019-02-02 16:47:48+00:00,2019-02-02 08:47:48-08:00,1549126068,27.88,999.11,36.59
2019-02-02 16:52:48+00:00,2019-02-02 08:52:48-08:00,1549126368,28.19,999.12,36.19
2019-02-02 16:52:54+00:00,2019-02-02 08:52:54-08:00,1549126374,28.19,999.12,36.19
2019-02-02 16:57:48+00:00,2019-02-02 08:57:48-08:00,1549126668,28.52,999.27,35.73
2019-02-02 17:02:48+00:00,2019-02-02 09:02:48-08:00,1549126968,28.86,999.33,35.28
